,yield per ha,CO2/ha,N_as_Urea_%,N_as_Nitrate_%,N_as_Ammonium_%,P_as_Phosphorus_%,P_as_P2O5_%,K_as_Potassium_%,K_as_K2O_%
28221,2400.0,2902.12,0.0,0.0,11.0,0,52,0,0
28231,2400.0,2902.12,0.0,0.0,0.0,0,0,0,60
28241,2400.0,2902.12,46.0,0.0,0.0,0,0,0,0
28251,2400.0,2902.12,46.0,0.0,0.0,0,0,0,0
28261,3600.0,-360.06,0.0,0.0,11.0,0,52,0,0
28271,3600.0,-360.06,0.0,0.0,0.0,0,0,0,60
28281,3600.0,-360.06,46.0,0.0,0.0,0,0,0,0
28291,4320.0,354.65,0.0,0.0,11.0,0,52,0,0
28301,4320.0,354.65,46.0,0.0,0.0,0,0,0,0
28311,4320.0,354.65,46.0,0.0,0.0,0,0,0,0
28321,4320.0,689.97,0.0,0.0,11.0,0,52,0,0
28331,4320.0,689.97,46.0,0.0,0.0,0,0,0,0
28341,3552.0,772.27,0.0,0.0,11.0,0,52,0,0
28351,3552.0,772.27,0.0,0.0,0.0,0,0,0,60
28361,3552.0,772.27,46.0,0.0,0.0,0,0,0,0
28371,2442.0,1047.35,0.0,0.0,11.0,0,52,0,0
28381,2442.0,1047.35,0.0,0.0,0.0,0,0,0,60
28391,2442.0,1047.35,46.0,0.0,0.0,0,0,0,0
28401,1989.6666666666667,1158.87,0.0,0.0,11.0,0,52,0,0
28411,1989.6666666666667,1158.87,0.0,0.0,0.0,0,0,0,60
28421,1989.6666666666667,1158.87,46.0,0.0,0.0,0,0,0,0
28431,1464.5,1095.32,0.0,0.0,11.0,0,52,0,0
28441,1464.5,1095.32,0.0,0.0,0.0,0,0,0,60
28451,1464.5,1095.32,46.0,0.0,0.0,0,0,0,0
28461,6205.882352941177,682.99,0.0,0.0,0.0,0,0,0,60
28471,6205.882352941177,682.99,46.0,0.0,0.0,0,0,0,0
28481,5324.390243902439,599.35,0.0,0.0,0.0,0,0,0,60
28491,5324.390243902439,599.35,46.0,0.0,0.0,0,0,0,0
28501,3200.8264462809916,-717.18,0.0,10.0,0.0,48,0,0,0
28511,3200.8264462809916,-717.18,0.0,45.0,0.0,0,0,0,0
28521,3200.8264462809916,-717.18,0.0,45.0,0.0,0,0,0,0
28531,3200.8264462809916,-717.18,0.0,45.0,0.0,0,0,0,0
28541,3200.8264462809916,-717.18,0.0,0.0,0.0,0,0,0,60
28551,4074.9354005167957,911.44,0.0,10.0,0.0,48,0,0,0
28561,4074.9354005167957,911.44,0.0,45.0,0.0,0,0,0,0
28571,4074.9354005167957,911.44,0.0,0.0,0.0,0,0,0,60
28581,4074.9354005167957,911.44,46.0,0.0,0.0,0,0,0,0
28591,4074.9354005167957,911.44,46.0,0.0,0.0,0,0,0,0
28601,2681.75,-350.22,0.0,5.0,0.0,37,0,0,0
28621,2681.75,-350.22,0.0,0.0,0.0,0,0,0,60
28641,2681.75,-350.22,46.0,0.0,0.0,0,0,0,0
28651,2829.6103896103896,-233.82,0.0,5.0,0.0,37,0,0,0
28671,2829.6103896103896,-233.82,0.0,0.0,0.0,0,0,0,60
28691,2829.6103896103896,-233.82,46.0,0.0,0.0,0,0,0,0
28701,3032.3,-1866.87,0.0,8.0,0.0,40,0,0,0
28711,5715.0,-131.55,0.0,8.0,0.0,28,0,12,0
28721,5715.0,-131.55,0.0,0.0,21.0,0,0,0,0
28731,5715.0,-131.55,46.0,0.0,0.0,0,0,0,0
28741,5823.725490196079,-148.62,0.0,5.0,0.0,37,0,0,0
28761,5823.725490196079,-148.62,0.0,0.0,0.0,0,0,0,60
28771,5823.725490196079,-148.62,46.0,0.0,0.0,0,0,0,0
28791,4651.111111111111,1876.18,0.0,0.0,11.0,0,52,0,0
28811,4651.111111111111,1876.18,0.0,0.0,0.0,0,0,0,60
28821,4651.111111111111,1876.18,46.0,0.0,0.0,0,0,0,0
28831,4651.111111111111,1876.18,46.0,0.0,0.0,0,0,0,0
28841,2872.0,1625.27,0.0,0.0,11.0,0,52,0,0
28861,2872.0,1625.27,0.0,0.0,0.0,0,0,0,60
28881,2872.0,1625.27,46.0,0.0,0.0,0,0,0,0
28891,3122.7027027027025,1770.6,0.0,0.0,11.0,0,52,0,0
28911,3122.7027027027025,1770.6,0.0,0.0,0.0,0,0,0,60
28921,3122.7027027027025,1770.6,46.0,0.0,0.0,0,0,0,0
28931,3122.7027027027025,1770.6,46.0,0.0,0.0,0,0,0,0
28941,2338.75,1742.96,0.0,0.0,11.0,0,52,0,0
28961,2338.75,1742.96,0.0,0.0,0.0,0,0,0,60
28991,2338.75,1742.96,46.0,0.0,0.0,0,0,0,0
29001,1939.7777777777778,1764.19,0.0,0.0,11.0,0,52,0,0
29021,1939.7777777777778,1764.19,0.0,0.0,0.0,0,0,0,60
29051,1939.7777777777778,1764.19,46.0,0.0,0.0,0,0,0,0
29061,1080.0,2261.29,0.0,0.0,11.0,0,52,0,0
29071,1080.0,2261.29,0.0,0.0,0.0,0,0,0,60
29081,1080.0,2261.29,46.0,0.0,0.0,0,0,0,0
29091,3327.5,456.16,0.0,5.0,0.0,37,0,0,0
29111,3327.5,456.16,0.0,0.0,0.0,0,0,0,60
29121,3327.5,456.16,46.0,0.0,0.0,0,0,0,0
29131,3327.5,456.16,46.0,0.0,0.0,0,0,0,0
29161,3240.0,945.5,0.0,0.0,21.0,0,0,0,0
29171,3240.0,945.5,0.0,0.0,11.0,0,52,0,0
29181,3240.0,945.5,0.0,0.0,0.0,0,0,0,60
29191,3240.0,945.5,46.0,0.0,0.0,0,0,0,0
29211,3572.962962962963,2071.85,0.0,0.0,21.0,0,0,0,0
29221,3572.962962962963,2071.85,0.0,13.5,13.5,0,0,0,0
29231,3572.962962962963,2071.85,0.0,0.0,11.0,0,52,0,0
29241,3572.962962962963,2071.85,0.0,0.0,0.0,0,0,0,60
29251,3572.962962962963,2071.85,46.0,0.0,0.0,0,0,0,0
29271,3240.0,928.75,0.0,0.0,21.0,0,0,0,0
29281,3240.0,928.75,0.0,0.0,11.0,0,52,0,0
29291,3240.0,928.75,0.0,0.0,0.0,0,0,0,60
29301,3240.0,928.75,46.0,0.0,0.0,0,0,0,0
29321,3240.0,326.57,0.0,0.0,21.0,0,0,0,0
29331,3240.0,326.57,0.0,0.0,11.0,0,52,0,0
29341,3240.0,326.57,0.0,0.0,0.0,0,0,0,60
29351,3240.0,326.57,46.0,0.0,0.0,0,0,0,0
29361,3754.186046511628,572.75,0.0,0.0,0.0,0,0,60,0
29371,3754.186046511628,572.75,0.0,45.0,0.0,0,0,0,0
29381,3754.186046511628,572.75,0.0,0.0,11.0,0,52,0,0
29391,3754.186046511628,572.75,46.0,0.0,0.0,0,0,0,0
29411,3401.9858156028367,1915.66,0.0,0.0,21.0,0,0,0,0
29421,3401.9858156028367,1915.66,0.0,13.5,13.5,0,0,0,0
29431,3401.9858156028367,1915.66,0.0,0.0,11.0,0,52,0,0
29441,3401.9858156028367,1915.66,0.0,0.0,0.0,0,0,0,60
29451,3401.9858156028367,1915.66,46.0,0.0,0.0,0,0,0,0
29471,2580.0,1348.88,0.0,8.0,0.0,28,0,16,0
29481,2580.0,1348.88,0.0,0.0,0.0,0,0,0,60
29501,2580.0,1348.88,46.0,0.0,0.0,0,0,0,0
29511,2580.0,1061.97,0.0,0.0,21.0,0,0,0,0
29521,2580.0,1061.97,0.0,0.0,11.0,0,52,0,0
29531,2580.0,1061.97,0.0,0.0,0.0,0,0,0,60
29541,2580.0,1061.97,46.0,0.0,0.0,0,0,0,0
29561,2548.695652173913,-998.34,0.0,0.0,11.0,0,52,0,0
29571,4273.809523809524,-582.69,0.0,0.0,11.0,0,52,0,0
29581,4273.809523809524,-582.69,0.0,0.0,0.0,0,0,0,60
29591,3156.190476190476,-606.88,0.0,0.0,11.0,0,52,0,0
29601,3156.190476190476,-606.88,0.0,0.0,0.0,0,0,0,60
29611,4076.4285714285716,-16.35,0.0,13.5,13.5,0,0,0,0
29621,4076.4285714285716,-16.35,0.0,0.0,11.0,0,52,0,0
29631,4076.4285714285716,-16.35,0.0,0.0,0.0,0,0,0,60
29641,1604.7619047619048,-716.67,0.0,0.0,11.0,0,52,0,0
29651,2963.9473684210525,354.92,0.0,8.0,0.0,40,0,0,0
29661,2963.9473684210525,354.92,0.0,0.0,0.0,0,0,0,60
29671,2963.9473684210525,354.92,46.0,0.0,0.0,0,0,0,0
29681,3840.0,-355.63,0.0,8.0,0.0,40,0,0,0
29691,3840.0,-355.63,0.0,0.0,0.0,0,0,0,60
29701,3840.0,-355.63,46.0,0.0,0.0,0,0,0,0
29711,3312.0833333333335,131.19,0.0,8.0,0.0,40,0,0,0
29721,3312.0833333333335,131.19,0.0,0.0,0.0,0,0,0,60
29731,3312.0833333333335,131.19,46.0,0.0,0.0,0,0,0,0
29741,3311.978021978022,109.16,0.0,8.0,0.0,40,0,0,0
29751,3311.978021978022,109.16,0.0,0.0,0.0,0,0,0,60
29761,3311.978021978022,109.16,46.0,0.0,0.0,0,0,0,0
29771,3834.0,-504.55,0.0,8.0,0.0,40,0,0,0
29781,3834.0,-504.55,0.0,0.0,0.0,0,0,0,60
29791,3834.0,-504.55,46.0,0.0,0.0,0,0,0,0
29801,3834.0,1055.45,0.0,8.0,0.0,40,0,0,0
29811,3834.0,1055.45,0.0,0.0,0.0,0,0,0,60
29821,3834.0,1055.45,46.0,0.0,0.0,0,0,0,0
29831,3140.990990990991,848.81,0.0,8.0,0.0,40,0,0,0
29841,3140.990990990991,848.81,0.0,0.0,0.0,0,0,0,60
29851,3140.990990990991,848.81,46.0,0.0,0.0,0,0,0,0
29861,2915.3571428571427,995.0,0.0,8.0,0.0,40,0,0,0
29871,2915.3571428571427,995.0,0.0,0.0,0.0,0,0,0,60
29881,2915.3571428571427,995.0,46.0,0.0,0.0,0,0,0,0
29891,4457.802197802198,333.95,0.0,0.0,11.0,0,52,0,0
29901,4457.802197802198,333.95,0.0,0.0,11.0,0,52,0,0
29911,4457.802197802198,333.95,0.0,0.0,0.0,0,0,0,60
29921,4457.802197802198,333.95,46.0,0.0,0.0,0,0,0,0
29931,4876.25,727.1,0.0,0.0,11.0,0,52,0,0
29941,4876.25,727.1,0.0,0.0,11.0,0,52,0,0
29951,4876.25,727.1,0.0,0.0,0.0,0,0,0,60
29961,4876.25,727.1,46.0,0.0,0.0,0,0,0,0
29971,3373.90625,764.59,0.0,0.0,11.0,0,52,0,0
29981,3373.90625,764.59,0.0,0.0,11.0,0,52,0,0
29991,3373.90625,764.59,0.0,0.0,0.0,0,0,0,60
30001,3373.90625,764.59,46.0,0.0,0.0,0,0,0,0
30011,4218.732394366197,563.84,0.0,0.0,11.0,0,52,0,0
30021,4218.732394366197,563.84,0.0,0.0,11.0,0,52,0,0
30031,4218.732394366197,563.84,0.0,0.0,0.0,0,0,0,60
30041,4218.732394366197,563.84,46.0,0.0,0.0,0,0,0,0
30051,3576.0833333333335,1189.74,0.0,0.0,11.0,0,52,0,0
30061,3576.0833333333335,1189.74,0.0,0.0,11.0,0,52,0,0
30071,3576.0833333333335,1189.74,0.0,0.0,0.0,0,0,0,60
30081,3576.0833333333335,1189.74,46.0,0.0,0.0,0,0,0,0
30091,2580.0,635.2,0.0,8.0,0.0,28,0,16,0
30101,2580.0,635.2,0.0,0.0,21.0,0,0,0,0
30111,2580.0,635.2,0.0,0.0,0.0,0,0,0,60
30121,2580.0,635.2,46.0,0.0,0.0,0,0,0,0
30141,3241.44,-1169.08,0.0,0.0,11.0,0,52,0,0
30151,2083.157894736842,-695.83,0.0,0.0,11.0,0,52,0,0
30161,3215.714285714286,-665.62,0.0,5.0,0.0,40,0,0,0
30171,3215.714285714286,-665.62,0.0,0.0,0.0,0,0,0,60
30181,3057.021276595745,-643.96,0.0,30.0,0.0,0,0,30,0
30191,2390.566037735849,-399.78,0.0,30.0,0.0,0,0,30,0
30201,4290.0,32.85,0.0,0.0,0.0,0,0,0,60
30211,4290.0,32.85,46.0,0.0,0.0,0,0,0,0
30221,3139.813664596273,-1145.98,0.0,0.0,0.0,0,0,0,60
30231,3139.813664596273,-1145.98,0.0,0.0,0.0,0,0,0,60
30241,3139.813664596273,-1145.98,46.0,0.0,0.0,0,0,0,0
30251,2242.5641025641025,863.69,0.0,8.0,0.0,24,0,12,0
30261,2242.5641025641025,863.69,0.0,0.0,0.0,0,0,0,60
30271,2242.5641025641025,863.69,46.0,0.0,0.0,0,0,0,0
30281,2242.5641025641025,863.69,46.0,0.0,0.0,0,0,0,0
30291,2979.5833333333335,514.75,0.0,8.0,0.0,24,0,12,0
30301,2979.5833333333335,514.75,0.0,0.0,0.0,0,0,0,60
30311,2979.5833333333335,514.75,46.0,0.0,0.0,0,0,0,0
30321,4719.558823529412,580.45,0.0,8.0,0.0,24,0,12,0
30331,4719.558823529412,580.45,0.0,0.0,0.0,0,0,0,60
30341,4719.558823529412,580.45,46.0,0.0,0.0,0,0,0,0
30351,4335.5,-0.97,46.0,0.0,0.0,0,0,0,0
30361,3630.8571428571427,-337.4,0.0,0.0,0.0,0,0,60,0
30371,3630.8571428571427,-337.4,0.0,8.0,0.0,14,0,12,0
30381,3630.8571428571427,-337.4,46.0,0.0,0.0,0,0,0,0
30391,4014.4,438.65,0.0,0.0,0.0,0,0,60,0
30401,4014.4,438.65,0.0,8.0,0.0,28,0,12,0
30411,4014.4,438.65,46.0,0.0,0.0,0,0,0,0
30421,4473.6,848.98,0.0,8.0,0.0,14,0,12,0
30431,4473.6,848.98,0.0,0.0,0.0,0,0,0,60
30441,4473.6,848.98,46.0,0.0,0.0,0,0,0,0
30451,4473.6,848.98,46.0,0.0,0.0,0,0,0,0
30461,4585.916666666667,105.64,0.0,0.0,11.0,0,52,0,0
30471,4585.916666666667,105.64,0.0,0.0,11.0,0,52,0,0
30481,4585.916666666667,105.64,0.0,0.0,11.0,0,52,0,0
30491,4585.916666666667,105.64,0.0,0.0,0.0,0,0,0,60
30501,4585.916666666667,105.64,46.0,0.0,0.0,0,0,0,0
30511,4585.916666666667,105.64,46.0,0.0,0.0,0,0,0,0
30521,4585.916666666667,105.64,46.0,0.0,0.0,0,0,0,0
30531,4023.304347826087,546.63,0.0,0.0,11.0,0,52,0,0
30541,4023.304347826087,546.63,0.0,0.0,11.0,0,52,0,0
30551,4023.304347826087,546.63,0.0,0.0,11.0,0,52,0,0
30561,4023.304347826087,546.63,0.0,0.0,0.0,0,0,0,60
30571,4023.304347826087,546.63,46.0,0.0,0.0,0,0,0,0
30581,4023.304347826087,546.63,46.0,0.0,0.0,0,0,0,0
30591,4023.304347826087,546.63,46.0,0.0,0.0,0,0,0,0
30601,4288.869565217391,436.83,0.0,0.0,11.0,0,52,0,0
30611,4288.869565217391,436.83,0.0,0.0,11.0,0,52,0,0
30621,4288.869565217391,436.83,0.0,0.0,0.0,0,0,0,60
30631,4288.869565217391,436.83,46.0,0.0,0.0,0,0,0,0
30641,4288.869565217391,436.83,46.0,0.0,0.0,0,0,0,0
30651,4288.869565217391,436.83,46.0,0.0,0.0,0,0,0,0
30661,4587.384615384615,449.67,0.0,0.0,11.0,0,52,0,0
30671,4587.384615384615,449.67,0.0,0.0,0.0,0,0,0,60
30681,4587.384615384615,449.67,46.0,0.0,0.0,0,0,0,0
30691,4587.384615384615,449.67,46.0,0.0,0.0,0,0,0,0
30701,6741.676646706587,-1035.15,0.0,0.0,11.0,0,52,0,0
30711,6741.676646706587,-1035.15,0.0,0.0,0.0,0,0,0,60
30721,6741.676646706587,-1035.15,46.0,0.0,0.0,0,0,0,0
30731,6741.676646706587,-1035.15,46.0,0.0,0.0,0,0,0,0
30741,6482.275449101797,-1092.21,0.0,0.0,11.0,0,52,0,0
30751,6482.275449101797,-1092.21,0.0,0.0,0.0,0,0,0,60
30761,6482.275449101797,-1092.21,46.0,0.0,0.0,0,0,0,0
30771,6482.275449101797,-1092.21,46.0,0.0,0.0,0,0,0,0
30781,3372.6890756302523,-427.99,0.0,0.0,11.0,0,52,0,0
30791,3372.6890756302523,-427.99,0.0,0.0,0.0,0,0,0,60
30801,3372.6890756302523,-427.99,46.0,0.0,0.0,0,0,0,0
30811,3372.6890756302523,-427.99,46.0,0.0,0.0,0,0,0,0
30821,4358.666666666667,417.6,0.0,0.0,11.0,0,52,0,0
30831,4358.666666666667,417.6,0.0,0.0,0.0,0,0,0,60
30841,4358.666666666667,417.6,46.0,0.0,0.0,0,0,0,0
30851,4358.666666666667,417.6,46.0,0.0,0.0,0,0,0,0
30861,2484.032258064516,1077.47,0.0,0.0,11.0,0,52,0,0
30871,2484.032258064516,1077.47,46.0,0.0,0.0,0,0,0,0
30881,2484.032258064516,1077.47,46.0,0.0,0.0,0,0,0,0
30891,5098.984771573604,1284.24,0.0,0.0,11.0,0,52,0,0
30901,5098.984771573604,1284.24,46.0,0.0,0.0,0,0,0,0
30911,5098.984771573604,1284.24,46.0,0.0,0.0,0,0,0,0
30921,5098.984771573604,1284.24,46.0,0.0,0.0,0,0,0,0
30931,5215.217391304348,1132.28,0.0,0.0,11.0,0,52,0,0
30941,5215.217391304348,1132.28,0.0,0.0,0.0,0,0,0,60
30951,5215.217391304348,1132.28,46.0,0.0,0.0,0,0,0,0
30961,5215.217391304348,1132.28,46.0,0.0,0.0,0,0,0,0
30971,5215.217391304348,1132.28,46.0,0.0,0.0,0,0,0,0
30981,4264.202657807309,1461.29,0.0,0.0,11.0,0,52,0,0
30991,4264.202657807309,1461.29,46.0,0.0,0.0,0,0,0,0
31001,2220.0,947.94,0.0,0.0,11.0,0,52,0,0
31011,2220.0,947.94,0.0,0.0,11.0,0,52,0,0
31021,2220.0,947.94,0.0,0.0,0.0,0,0,0,60
31031,2220.0,947.94,46.0,0.0,0.0,0,0,0,0
31041,4500.0,330.49,0.0,0.0,11.0,0,52,0,0
31051,4500.0,330.49,0.0,0.0,11.0,0,52,0,0
31061,4500.0,330.49,0.0,0.0,0.0,0,0,0,60
31071,4500.0,330.49,46.0,0.0,0.0,0,0,0,0
31081,2220.0,315.95,0.0,0.0,11.0,0,52,0,0
31091,2220.0,315.95,0.0,0.0,11.0,0,52,0,0
31101,2220.0,315.95,0.0,0.0,0.0,0,0,0,60
31111,2220.0,315.95,46.0,0.0,0.0,0,0,0,0
31121,3468.0,360.39,0.0,0.0,11.0,0,52,0,0
31131,3468.0,360.39,0.0,0.0,11.0,0,52,0,0
31141,3468.0,360.39,0.0,0.0,0.0,0,0,0,60
31151,3468.0,360.39,46.0,0.0,0.0,0,0,0,0
31161,4653.6,2525.0,0.0,13.5,13.5,0,0,0,0
31171,4653.6,2525.0,0.0,0.0,11.0,0,52,0,0
31181,4653.6,2525.0,0.0,0.0,11.0,0,52,0,0
31191,4653.6,2525.0,0.0,0.0,0.0,0,0,0,60
31201,4653.6,2525.0,46.0,0.0,0.0,0,0,0,0
31211,5291.4,2560.11,0.0,13.5,13.5,0,0,0,0
31221,5291.4,2560.11,0.0,0.0,11.0,0,52,0,0
31231,5291.4,2560.11,0.0,0.0,11.0,0,52,0,0
31241,5291.4,2560.11,0.0,0.0,11.0,0,52,0,0
31251,5291.4,2560.11,0.0,0.0,0.0,0,0,0,60
31261,5291.4,2560.11,46.0,0.0,0.0,0,0,0,0
31271,3655.8,1974.12,0.0,0.0,11.0,0,52,0,0
31281,3655.8,1974.12,0.0,0.0,11.0,0,52,0,0
31291,3655.8,1974.12,0.0,0.0,0.0,0,0,0,60
31301,3655.8,1974.12,46.0,0.0,0.0,0,0,0,0
31311,3750.6666666666665,2562.38,0.0,13.5,13.5,0,0,0,0
31321,3750.6666666666665,2562.38,0.0,0.0,11.0,0,52,0,0
31331,3750.6666666666665,2562.38,0.0,0.0,11.0,0,52,0,0
31341,3750.6666666666665,2562.38,0.0,0.0,0.0,0,0,0,60
31351,3750.6666666666665,2562.38,46.0,0.0,0.0,0,0,0,0
31361,2776.6666666666665,-610.22,0.0,10.0,0.0,24,0,15,0
31371,2776.6666666666665,-610.22,0.0,38.0,0.0,0,0,12,0
31381,2940.0,-81.29,0.0,10.0,0.0,24,0,10,0
31391,2940.0,-81.29,46.0,0.0,0.0,0,0,0,0
31401,4710.0,237.95,0.0,7.0,0.0,34,0,12,0
31411,4710.0,237.95,0.0,30.0,0.0,0,0,20,0
31421,2760.00702247191,-113.13,0.0,0.0,21.0,0,0,0,0
31431,2760.00702247191,-113.13,0.0,0.0,0.0,0,0,0,60
31441,3060.0,373.55,0.0,0.0,21.0,0,0,0,0
31451,3060.0,373.55,0.0,0.0,11.0,0,52,0,0
31461,3060.0,373.55,0.0,0.0,0.0,0,0,0,60
31471,3060.0,373.55,46.0,0.0,0.0,0,0,0,0
31481,3060.0,470.26,0.0,0.0,21.0,0,0,0,0
31491,3060.0,470.26,0.0,0.0,11.0,0,52,0,0
31501,3060.0,470.26,0.0,0.0,0.0,0,0,0,60
31511,3060.0,470.26,46.0,0.0,0.0,0,0,0,0
31521,3060.0,784.98,0.0,0.0,21.0,0,0,0,0
31531,3060.0,784.98,0.0,0.0,11.0,0,52,0,0
31541,3060.0,784.98,0.0,0.0,0.0,0,0,0,60
31551,3060.0,784.98,46.0,0.0,0.0,0,0,0,0
31561,4235.405405405405,327.29,0.0,0.0,21.0,0,0,0,0
31571,4235.405405405405,327.29,0.0,0.0,11.0,0,52,0,0
31581,4235.405405405405,327.29,0.0,0.0,0.0,0,0,0,60
31591,4235.405405405405,327.29,14.2,8.9,8.9,0,0,0,0
31601,3060.0,505.31,0.0,0.0,21.0,0,0,0,0
31611,3060.0,505.31,0.0,0.0,11.0,0,52,0,0
31621,3060.0,505.31,0.0,0.0,0.0,0,0,0,60
31631,3060.0,505.31,14.2,8.9,8.9,0,0,0,0
31641,3116.176470588235,-648.15,0.0,30.0,0.0,0,0,20,0
31651,3116.176470588235,-648.15,46.0,0.0,0.0,0,0,0,0
31661,3510.0,912.52,0.0,30.0,0.0,0,0,20,0
31671,3510.0,912.52,46.0,0.0,0.0,0,0,0,0
31681,1540.8064516129032,529.23,0.0,30.0,0.0,0,0,20,0
31691,1540.8064516129032,529.23,46.0,0.0,0.0,0,0,0,0
31701,3194.8837209302324,202.99,0.0,30.0,0.0,0,0,20,0
31711,3194.8837209302324,202.99,46.0,0.0,0.0,0,0,0,0
31721,2592.0481927710844,-239.89,46.0,0.0,0.0,0,0,0,0
31731,3725.967741935484,314.8,46.0,0.0,0.0,0,0,0,0
31741,3726.0,-312.82,46.0,0.0,0.0,0,0,0,0
31751,4002.0,485.73,46.0,0.0,0.0,0,0,0,0
31761,4002.0,485.73,46.0,0.0,0.0,0,0,0,0
31771,3417.6153846153848,-522.49,46.0,0.0,0.0,0,0,0,0
